NomeBot;IdOrdem;Data;Odd;Stake;PLR
VOVO FORA [1.01 - 1.10];294293626103;2023-01-28;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];294356004139;2023-01-29;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];294427284396;2023-01-29;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];294441219068;2023-01-29;1.09;2;0.0374
VOVO FORA [1.01 - 1.10];294494681589;2023-01-29;1.04;2;-0.22
VOVO FORA [1.01 - 1.10];294676519774;2023-01-31;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];294774312926;2023-02-01;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];294779490432;2023-02-01;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];295050695866;2023-02-04;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];295076664532;2023-02-04;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];295094601957;2023-02-04;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];295112965495;2023-02-04;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];295113342971;2023-02-04;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];295222848534;2023-02-05;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];295239935523;2023-02-05;1.05;2;-0.26
VOVO FORA [1.01 - 1.10];295240691910;2023-02-05;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];295284359142;2023-02-05;1.01;2;-0.02
VOVO FORA [1.01 - 1.10];295312576724;2023-02-06;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];295313188997;2023-02-06;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];295391877270;2023-02-07;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];295861964287;2023-02-11;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];295897367525;2023-02-11;1.02;2;-0.21
VOVO FORA [1.01 - 1.10];295899772531;2023-02-11;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];295941243831;2023-02-11;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];296034075982;2023-02-12;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];296188523735;2023-02-14;1.01;2;-0.21
VOVO FORA [1.01 - 1.10];296271061449;2023-02-14;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];296367007129;2023-02-15;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];296368706811;2023-02-15;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];296596621523;2023-02-17;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];296636943462;2023-02-18;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];296761174753;2023-02-18;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];296766039007;2023-02-18;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];296869002124;2023-02-19;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];296887642501;2023-02-19;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];296915560142;2023-02-19;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];297016069877;2023-02-20;1.01;2;0
VOVO FORA [1.01 - 1.10];297304817022;2023-02-23;1.05;2;-0.16
VOVO FORA [1.01 - 1.10];297486807466;2023-02-25;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];297542664512;2023-02-25;1.1;2;0.187
VOVO FORA [1.01 - 1.10];297586066916;2023-02-25;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];297589018068;2023-02-25;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];297608466726;2023-02-25;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];297682353944;2023-02-26;1.1;2;-0.41
VOVO FORA [1.01 - 1.10];297791989515;2023-02-26;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];298096548722;2023-03-01;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];298469559186;2023-03-04;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];298578386331;2023-03-05;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];298634256769;2023-03-05;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];298648452545;2023-03-05;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];299173349227;2023-03-11;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];299298468370;2023-03-11;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];299298468645;2023-03-11;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];299299038716;2023-03-11;1.04;2;0.0748
VOVO FORA [1.01 - 1.10];299300030976;2023-03-11;1.02;2;0.0374
VOVO FORA [1.01 - 1.10];299300874382;2023-03-11;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];299404446484;2023-03-12;1.08;2;0.1496
VOVO FORA [1.01 - 1.10];299442905958;2023-03-12;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];299473996233;2023-03-12;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];299501387639;2023-03-12;1.01;2;0.0187
VOVO FORA [1.01 - 1.10];299509688637;2023-03-12;1.05;2;0.0935
VOVO FORA [1.01 - 1.10];299730807612;2023-03-14;1.03;2;0.0561
VOVO FORA [1.01 - 1.10];299846076504;2023-03-15;1.02;2;0.0374
