NomeBot;IdOrdem;Data;Odd;Stake;PLR
UNDER 0.5 FT [1.48- 2.5];2,86942E+11;06/11/2022;1.9;2;-2
UNDER 0.5 FT [1.48- 2.5];2,86979E+11;06/11/2022;1.89;2;16.643
UNDER 0.5 FT [1.48- 2.5];2,87149E+11;08/11/2022;2.3;2;-2
UNDER 0.5 FT [1.48- 2.5];2,87274E+11;10/11/2022;2.24;2;-2
UNDER 0.5 FT [1.48- 2.5];2,87452E+11;11/11/2022;1.94;2;-2
UNDER 0.5 FT [1.48- 2.5];2,87573E+11;12/11/2022;1.94;2;17.578
UNDER 0.5 FT [1.48- 2.5];2,87573E+11;12/11/2022;2.26;2;23.562
UNDER 0.5 FT [1.48- 2.5];2,87574E+11;12/11/2022;2.16;2;21.692
UNDER 0.5 FT [1.48- 2.5];2,87576E+11;12/11/2022;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,87582E+11;12/11/2022;1.86;2;-2
UNDER 0.5 FT [1.48- 2.5];2,8759E+11;12/11/2022;2.12;2;20.944
UNDER 0.5 FT [1.48- 2.5];2,87591E+11;12/11/2022;1.87;2;16.269
UNDER 0.5 FT [1.48- 2.5];2,87607E+11;12/11/2022;2.02;2;19.074
UNDER 0.5 FT [1.48- 2.5];2,87668E+11;13/11/2022;2.34;2;-2
UNDER 0.5 FT [1.48- 2.5];2,87695E+11;13/11/2022;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];2,91697E+11;02/01/2023;1.95;2;-2
UNDER 0.5 FT [1.48- 2.5];2,91699E+11;02/01/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,91863E+11;04/01/2023;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];2,92139E+11;07/01/2023;2.32;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92144E+11;07/01/2023;2.44;2;26.928
UNDER 0.5 FT [1.48- 2.5];2,92162E+11;07/01/2023;2.42;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92176E+11;07/01/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92176E+11;07/01/2023;2.44;2;26.928
UNDER 0.5 FT [1.48- 2.5];2,92245E+11;08/01/2023;2.28;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92263E+11;08/01/2023;1.94;2;17.578
UNDER 0.5 FT [1.48- 2.5];2,92267E+11;08/01/2023;2.3;2;-2
UNDER 0.5 FT [1.48- 2.5];2,928E+11;14/01/2023;2.04;2;19.448
UNDER 0.5 FT [1.48- 2.5];2,92828E+11;14/01/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92828E+11;14/01/2023;2.04;2;19.448
UNDER 0.5 FT [1.48- 2.5];2,92829E+11;14/01/2023;2.28;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92829E+11;14/01/2023;2.14;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92866E+11;14/01/2023;2.32;2;-2
UNDER 0.5 FT [1.48- 2.5];2,92867E+11;14/01/2023;2.46;2;27.302
UNDER 0.5 FT [1.48- 2.5];2,92963E+11;15/01/2023;2.24;2;23.188
UNDER 0.5 FT [1.48- 2.5];2,93053E+11;16/01/2023;1.92;2;-2
UNDER 0.5 FT [1.48- 2.5];2,93439E+11;20/01/2023;1.97;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9359E+11;21/01/2023;1.98;2;18.326
UNDER 0.5 FT [1.48- 2.5];2,93863E+11;24/01/2023;1.94;2;-2
UNDER 0.5 FT [1.48- 2.5];2,93866E+11;24/01/2023;2.16;2;21.692
UNDER 0.5 FT [1.48- 2.5];2,93958E+11;25/01/2023;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];2,93964E+11;25/01/2023;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];2,93976E+11;26/01/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,94041E+11;26/01/2023;2.26;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9426E+11;28/01/2023;1.97;2;-2
UNDER 0.5 FT [1.48- 2.5];2,94291E+11;28/01/2023;1.86;2;16.082
UNDER 0.5 FT [1.48- 2.5];2,94291E+11;28/01/2023;1.99;0.13;0.12155
UNDER 0.5 FT [1.48- 2.5];2,94295E+11;28/01/2023;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];2,94316E+11;28/01/2023;1.91;2;17.017
UNDER 0.5 FT [1.48- 2.5];2,94432E+11;29/01/2023;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];2,94445E+11;29/01/2023;2.38;2;25.806
UNDER 0.5 FT [1.48- 2.5];2,94454E+11;29/01/2023;1.98;2;-2
UNDER 0.5 FT [1.48- 2.5];2,94471E+11;29/01/2023;1.92;2;17.204
UNDER 0.5 FT [1.48- 2.5];2,94486E+11;29/01/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,94494E+11;29/01/2023;1.92;2;17.204
UNDER 0.5 FT [1.48- 2.5];2,94494E+11;29/01/2023;2.34;2;25.058
UNDER 0.5 FT [1.48- 2.5];2,94501E+11;30/01/2023;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];2,94573E+11;30/01/2023;1.9;2;1.683
UNDER 0.5 FT [1.48- 2.5];2,94579E+11;31/01/2023;1.99;2;18.513
UNDER 0.5 FT [1.48- 2.5];2,94798E+11;02/02/2023;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];2,94978E+11;03/02/2023;2.12;2;20.944
UNDER 0.5 FT [1.48- 2.5];2,95071E+11;04/02/2023;2.28;2;23.936
UNDER 0.5 FT [1.48- 2.5];2,95077E+11;04/02/2023;2.1;2;2.057
UNDER 0.5 FT [1.48- 2.5];2,95109E+11;04/02/2023;2.18;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95109E+11;04/02/2023;2.36;2;-2
UNDER 0.5 FT [1.48- 2.5];2,9511E+11;04/02/2023;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95132E+11;04/02/2023;2.5;2;2.805
UNDER 0.5 FT [1.48- 2.5];2,95152E+11;04/02/2023;2.1;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95153E+11;04/02/2023;2.48;2;27.676
UNDER 0.5 FT [1.48- 2.5];2,95164E+11;04/02/2023;2;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95292E+11;05/02/2023;2.22;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95302E+11;05/02/2023;1.94;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95305E+11;05/02/2023;2.26;2;23.562
UNDER 0.5 FT [1.48- 2.5];2,95312E+11;06/02/2023;1.94;2;-2
UNDER 0.5 FT [1.48- 2.5];2,95312E+11;06/02/2023;2.24;2;-2
