NomeBot;IdOrdem;Data;Odd;Stake;PLR
BACK FORA HT [1.4- 1.79];283500628948;2022-10-08;1.47;2;0.47685
BACK FORA HT [1.4- 1.79];283534403566;2022-10-08;1.43;2;0.45815
BACK FORA HT [1.4- 1.79];283871425416;2022-10-11;1.57;2;-0.23
BACK FORA HT [1.4- 1.79];283883362549;2022-10-11;1.5;2;-0.31
BACK FORA HT [1.4- 1.79];284058032655;2022-10-13;1.65;2;0.5984
BACK FORA HT [1.4- 1.79];286548359771;2022-11-03;1.76;2;0.6171
BACK FORA HT [1.4- 1.79];286883360533;2022-11-06;1.6;2;-0.0599999999999998
BACK FORA HT [1.4- 1.79];286902256376;2022-11-06;1.42;2;0.38335
BACK FORA HT [1.4- 1.79];287135541533;2022-11-08;1.58;2;-0.18
BACK FORA HT [1.4- 1.79];287519100076;2022-11-12;1.51;2;-0.32
BACK FORA HT [1.4- 1.79];291940959510;2023-01-05;1.67;2;0.64515
BACK FORA HT [1.4- 1.79];292125057862;2023-01-07;1.53;2;-0.03
BACK FORA HT [1.4- 1.79];292172773866;2023-01-07;1.4;2;0.2057
BACK FORA HT [1.4- 1.79];292235757020;2023-01-08;1.56;2;0.5049
BACK FORA HT [1.4- 1.79];292241171853;2023-01-08;1.64;2;0.64515
BACK FORA HT [1.4- 1.79];292266855564;2023-01-08;1.55;2;0.5423
BACK FORA HT [1.4- 1.79];292273011579;2023-01-08;1.57;2;-0.32
BACK FORA HT [1.4- 1.79];292954057901;2023-01-15;1.48;2;0.47685
BACK FORA HT [1.4- 1.79];293230726053;2023-01-18;1.73;2;0.71995
BACK FORA HT [1.4- 1.79];293537025065;2023-01-21;1.53;2;-0.23
BACK FORA HT [1.4- 1.79];293554596285;2023-01-21;1.43;2;0.45815
BACK FORA HT [1.4- 1.79];293581019809;2023-01-21;1.4;2;0.4114
BACK FORA HT [1.4- 1.79];294238463561;2023-01-28;1.41;2;0.43945
BACK FORA HT [1.4- 1.79];294662189464;2023-01-31;1.44;2;-0.0299999999999998
BACK FORA HT [1.4- 1.79];294763597328;2023-02-01;1.4;2;-1
BACK FORA HT [1.4- 1.79];295055366018;2023-02-04;1.6;2;-0.32
BACK FORA HT [1.4- 1.79];295210518434;2023-02-05;1.46;2;0.4862
BACK FORA HT [1.4- 1.79];295379207973;2023-02-06;1.51;2;-0.32
BACK FORA HT [1.4- 1.79];296024950353;2023-02-12;1.64;2;-0.14
BACK FORA HT [1.4- 1.79];296356889981;2023-02-15;1.55;2;0
BACK FORA HT [1.4- 1.79];296584479184;2023-02-17;1.65;2;0.5423
BACK FORA HT [1.4- 1.79];296699746005;2023-02-18;1.53;2;0.0561000000000001
BACK FORA HT [1.4- 1.79];296711996256;2023-02-18;1.41;2;0.4301
BACK FORA HT [1.4- 1.79];297595007457;2023-02-25;1.55;2;0.51425
BACK FORA HT [1.4- 1.79];297632294931;2023-02-25;1.42;2;0.3179
BACK FORA HT [1.4- 1.79];297732090895;2023-02-26;1.45;2;-0.8
BACK FORA HT [1.4- 1.79];297967998013;2023-02-28;1.62;2;0.5984
BACK FORA HT [1.4- 1.79];298301005205;2023-03-03;1.46;2;0.0187
BACK FORA HT [1.4- 1.79];298454976565;2023-03-04;1.4;2;-0.2
BACK FORA HT [1.4- 1.79];298478891007;2023-03-04;1.5;2;0.55165
BACK FORA HT [1.4- 1.79];298574245904;2023-03-05;1.46;2;0.45815
BACK FORA HT [1.4- 1.79];299243044581;2023-03-11;1.42;2;-0.82
BACK FORA HT [1.4- 1.79];299457263230;2023-03-12;1.43;2;-0.04
BACK FORA HT [1.4- 1.79];299506784243;2023-03-12;1.4;2;0.0187
BACK FORA HT [1.4- 1.79];300084491179;2023-03-17;1.71;2;-0.93
BACK FORA HT [1.4- 1.79];301734764289;2023-04-01;1.73;2;0.68255
BACK FORA HT [1.4- 1.79];301918574429;2023-04-02;1.52;2;0.47685
BACK FORA HT [1.4- 1.79];301974621842;2023-04-02;1.41;2;0.5049
BACK FORA HT [1.4- 1.79];302164003112;2023-04-04;1.63;2;0.55165
