NomeBot;IdOrdem;Data;Odd;Stake;PLR
427;OVER 0.5 HT [1.71- 2];299047659762;2023-03-10;1.79;2;1.4773
428;OVER 0.5 HT [1.71- 2];299225401892;2023-03-11;1.74;2;1.3838
429;OVER 0.5 HT [1.71- 2];299278011396;2023-03-11;1.72;2;1.3464
430;OVER 0.5 HT [1.71- 2];299354694902;2023-03-11;1.81;2;1.5147
431;OVER 0.5 HT [1.71- 2];299440200346;2023-03-12;1.71;2;1.3277
432;OVER 0.5 HT [1.71- 2];299458859495;2023-03-12;1.84;2;1.5708
433;OVER 0.5 HT [1.71- 2];299460130389;2023-03-12;1.76;2;-2
434;OVER 0.5 HT [1.71- 2];299490328506;2023-03-12;1.74;2;1.3838
435;OVER 0.5 HT [1.71- 2];299511245148;2023-03-12;1.76;2;1.4212
436;OVER 0.5 HT [1.71- 2];299532981817;2023-03-12;1.71;2;1.3277
437;OVER 0.5 HT [1.71- 2];299544125232;2023-03-13;1.79;2;-2
438;OVER 0.5 HT [1.71- 2];299618660873;2023-03-13;1.73;2;1.3651
439;OVER 0.5 HT [1.71- 2];299833700576;2023-03-15;1.77;2;1.4399
440;OVER 0.5 HT [1.71- 2];300274526508;2023-03-18;1.78;2;1.4586
441;OVER 0.5 HT [1.71- 2];300310280491;2023-03-19;1.74;2;1.3838
442;OVER 0.5 HT [1.71- 2];300373525878;2023-03-19;1.78;2;-2
443;OVER 0.5 HT [1.71- 2];300389472255;2023-03-19;1.83;2;1.5521
444;OVER 0.5 HT [1.71- 2];300468525424;2023-03-20;1.76;2;-2
445;OVER 0.5 HT [1.71- 2];300516705113;2023-03-20;1.72;2;1.3464
446;OVER 0.5 HT [1.71- 2];300713876546;2023-03-23;1.76;2;-2
447;OVER 0.5 HT [1.71- 2];300875733612;2023-03-24;1.72;2;1.3464
448;OVER 0.5 HT [1.71- 2];300876601755;2023-03-24;1.72;2;-2
449;OVER 0.5 HT [1.71- 2];300918911015;2023-03-25;1.72;2;1.3464
450;OVER 0.5 HT [1.71- 2];300976702443;2023-03-25;1.73;2;1.3651
451;OVER 0.5 HT [1.71- 2];301001407484;2023-03-25;1.73;2;1.3651
452;OVER 0.5 HT [1.71- 2];301056254748;2023-03-25;1.71;2;1.3277
453;OVER 0.5 HT [1.71- 2];301189637335;2023-03-26;1.75;2;1.4025
454;OVER 0.5 HT [1.71- 2];301195555262;2023-03-26;1.84;2;1.5708
455;OVER 0.5 HT [1.71- 2];301202677125;2023-03-27;1.81;2;1.5147
456;OVER 0.5 HT [1.71- 2];301391012625;2023-03-29;1.77;2;1.4399
457;OVER 0.5 HT [1.71- 2];301445458591;2023-03-30;1.76;2;1.4212
458;OVER 0.5 HT [1.71- 2];301601719063;2023-03-31;1.75;2;1.4025
459;OVER 0.5 HT [1.71- 2];301657011928;2023-04-01;1.82;2;1.5334
460;OVER 0.5 HT [1.71- 2];301713579277;2023-04-01;1.72;2;1.3464
461;OVER 0.5 HT [1.71- 2];301742500723;2023-04-01;1.81;2;-2
462;OVER 0.5 HT [1.71- 2];301808863735;2023-04-01;1.8;2;-2
463;OVER 0.5 HT [1.71- 2];301811367599;2023-04-01;1.77;2;-2
464;OVER 0.5 HT [1.71- 2];301907732129;2023-04-02;1.72;2;1.3464
465;OVER 0.5 HT [1.71- 2];301925531920;2023-04-02;1.74;2;1.3838
466;OVER 0.5 HT [1.71- 2];301957673760;2023-04-02;1.7;2;-2
467;OVER 0.5 HT [1.71- 2];301998255831;2023-04-02;1.73;2;-2
468;OVER 0.5 HT [1.71- 2];302062124357;2023-04-03;1.84;2;-2
469;OVER 0.5 HT [1.71- 2];302072353018;2023-04-03;1.78;2;1.4586
470;OVER 0.5 HT [1.71- 2];302164811270;2023-04-04;1.71;2;1.3277
471;OVER 0.5 HT [1.71- 2];302168308968;2023-04-04;1.74;2;1.3838
472;OVER 0.5 HT [1.71- 2];302300017677;2023-04-05;1.77;2;1.4399
473;OVER 0.5 HT [1.71- 2];302315328774;2023-04-06;1.75;2;1.4025
474;OVER 0.5 HT [1.71- 2];302422546095;2023-04-06;1.75;2;1.4025
475;OVER 0.5 HT [1.71- 2];302483353028;2023-04-07;1.73;2;1.3651
476;OVER 0.5 HT [1.71- 2];302492638522;2023-04-07;1.74;2;1.3838
477;OVER 0.5 HT [1.71- 2];302493115656;2023-04-07;1.72;2;1.3464
478;OVER 0.5 HT [1.71- 2];302615940837;2023-04-08;1.71;2;1.3277
479;OVER 0.5 HT [1.71- 2];302627412922;2023-04-08;1.72;2;1.3464
480;OVER 0.5 HT [1.71- 2];302639937648;2023-04-08;1.8;2;1.496
481;OVER 0.5 HT [1.71- 2];302645887164;2023-04-08;1.74;2;1.3838
482;OVER 0.5 HT [1.71- 2];302653292066;2023-04-08;1.72;2;1.3464
483;OVER 0.5 HT [1.71- 2];302660711150;2023-04-08;1.75;2;-2
484;OVER 0.5 HT [1.71- 2];302696235721;2023-04-08;1.79;2;1.4773
485;OVER 0.5 HT [1.71- 2];302737057017;2023-04-08;1.83;2;-2
486;OVER 0.5 HT [1.71- 2];302745461913;2023-04-08;1.74;2;-2
487;OVER 0.5 HT [1.71- 2];302756439207;2023-04-09;1.73;2;1.3651
488;OVER 0.5 HT [1.71- 2];302868847361;2023-04-09;1.72;2;1.3464
489;OVER 0.5 HT [1.71- 2];302878312578;2023-04-09;1.73;2;1.3651
490;OVER 0.5 HT [1.71- 2];302898648074;2023-04-09;1.72;2;1.3464
491;OVER 0.5 HT [1.71- 2];303172835624;2023-04-12;1.76;2;-2
492;OVER 0.5 HT [1.71- 2];303396945153;2023-04-14;1.71;2;1.3277
493;OVER 0.5 HT [1.71- 2];303419876027;2023-04-14;1.75;2;1.4025
494;OVER 0.5 HT [1.71- 2];303449304420;2023-04-15;1.83;2;1.5521
495;OVER 0.5 HT [1.71- 2];303451798717;2023-04-15;1.73;2;1.3651
496;OVER 0.5 HT [1.71- 2];303504944797;2023-04-15;1.74;2;1.3838
497;OVER 0.5 HT [1.71- 2];303508943518;2023-04-15;1.72;2;1.3464
498;OVER 0.5 HT [1.71- 2];303530015243;2023-04-15;1.74;2;1.3838
499;OVER 0.5 HT [1.71- 2];303537308629;2023-04-15;1.73;2;1.3651
500;OVER 0.5 HT [1.71- 2];303720567962;2023-04-16;1.74;2;-2
501;OVER 0.5 HT [1.71- 2];303751321749;2023-04-16;1.7;2;-2
502;OVER 0.5 HT [1.71- 2];303752667544;2023-04-16;1.78;2;-2
503;OVER 0.5 HT [1.71- 2];303839812131;2023-04-17;1.76;2;1.4212
504;OVER 0.5 HT [1.71- 2];303866254455;2023-04-17;1.74;2;-2
505;OVER 0.5 HT [1.71- 2];303877497931;2023-04-17;1.73;2;1.3651
506;OVER 0.5 HT [1.71- 2];303967850067;2023-04-18;1.72;2;-2
507;OVER 0.5 HT [1.71- 2];304102789604;2023-04-19;1.72;2;1.3464
508;OVER 0.5 HT [1.71- 2];304111327956;2023-04-20;1.84;2;1.5708
509;OVER 0.5 HT [1.71- 2];304437248584;2023-04-22;1.72;2;1.3464
510;OVER 0.5 HT [1.71- 2];304437561068;2023-04-22;1.73;2;-2
511;OVER 0.5 HT [1.71- 2];304441621229;2023-04-22;1.76;2;-2
512;OVER 0.5 HT [1.71- 2];304511527574;2023-04-22;1.78;2;1.4586
513;OVER 0.5 HT [1.71- 2];304527700797;2023-04-22;1.73;2;1.3651
514;OVER 0.5 HT [1.71- 2];304538571248;2023-04-23;1.72;2;-2
515;OVER 0.5 HT [1.71- 2];304646361619;2023-04-23;1.73;2;1.3651
516;OVER 0.5 HT [1.71- 2];304683976655;2023-04-23;1.84;2;-2
517;OVER 0.5 HT [1.71- 2];304686577685;2023-04-23;1.71;2;1.3277
518;OVER 0.5 HT [1.71- 2];304874009481;2023-04-25;1.71;2;1.3277
519;OVER 0.5 HT [1.71- 2];304874645415;2023-04-25;1.72;2;1.3464
520;OVER 0.5 HT [1.71- 2];304874732326;2023-04-25;1.72;2;1.3464
521;OVER 0.5 HT [1.71- 2];304977934018;2023-04-26;1.74;2;1.3838
522;OVER 0.5 HT [1.71- 2];304992314493;2023-04-26;1.71;2;-2
523;OVER 0.5 HT [1.71- 2];305083276725;2023-04-27;1.71;2;1.3277
524;OVER 0.5 HT [1.71- 2];305094981126;2023-04-27;1.75;2;-2
525;OVER 0.5 HT [1.71- 2];305106815349;2023-04-28;1.72;2;1.3464
526;OVER 0.5 HT [1.71- 2];305185890077;2023-04-28;1.78;2;1.4586
527;OVER 0.5 HT [1.71- 2];305189762438;2023-04-28;1.73;2;-2
528;OVER 0.5 HT [1.71- 2];305286462440;2023-04-29;1.75;2;-2
529;OVER 0.5 HT [1.71- 2];305315167523;2023-04-29;1.74;2;-2
530;OVER 0.5 HT [1.71- 2];305317177758;2023-04-29;1.74;2;1.3838
531;OVER 0.5 HT [1.71- 2];305317264949;2023-04-29;1.79;2;1.4773
532;OVER 0.5 HT [1.71- 2];305388791642;2023-04-29;1.79;2;1.4773
533;OVER 0.5 HT [1.71- 2];305391831997;2023-04-29;1.72;2;1.3464
534;OVER 0.5 HT [1.71- 2];305463285958;2023-04-30;1.73;2;1.3651
535;OVER 0.5 HT [1.71- 2];305491878990;2023-04-30;1.73;2;1.3651
536;OVER 0.5 HT [1.71- 2];305525809111;2023-04-30;1.73;2;1.3651
537;OVER 0.5 HT [1.71- 2];305549430583;2023-04-30;1.79;2;-2
538;OVER 0.5 HT [1.71- 2];305561608160;2023-04-30;1.72;2;1.3464
539;OVER 0.5 HT [1.71- 2];305570509594;2023-04-30;1.72;2;1.3464
540;OVER 0.5 HT [1.71- 2];305576788941;2023-05-01;1.72;2;-2
541;OVER 0.5 HT [1.71- 2];305773238844;2023-05-02;1.74;2;1.3838
542;OVER 0.5 HT [1.71- 2];305858548511;2023-05-03;1.78;2;1.4586
543;OVER 0.5 HT [1.71- 2];305888088012;2023-05-03;1.75;2;1.4025
544;OVER 0.5 HT [1.71- 2];305890385518;2023-05-03;1.71;2;-2
545;OVER 0.5 HT [1.71- 2];306230134103;2023-05-06;1.72;2;1.33705
546;OVER 0.5 HT [1.71- 2];306231324071;2023-05-06;1.77;2;1.4399
547;OVER 0.5 HT [1.71- 2];306314524574;2023-05-06;1.83;2;1.5521
548;OVER 0.5 HT [1.71- 2];306323405592;2023-05-06;1.74;2;-2
549;OVER 0.5 HT [1.71- 2];306487630600;2023-05-07;1.71;2;1.3277
550;OVER 0.5 HT [1.71- 2];306777990954;2023-05-10;1.78;2;-2
551;OVER 0.5 HT [1.71- 2];307026825438;2023-05-13;1.73;2;-2
552;OVER 0.5 HT [1.71- 2];307141499798;2023-05-13;1.74;2;-2
553;OVER 0.5 HT [1.71- 2];307178123543;2023-05-13;1.72;2;-2
554;OVER 0.5 HT [1.71- 2];307195160503;2023-05-13;1.73;2;1.3651
555;OVER 0.5 HT [1.71- 2];307338177259;2023-05-14;1.84;2;-2
556;OVER 0.5 HT [1.71- 2];307341828430;2023-05-14;1.79;2;-2
557;OVER 0.5 HT [1.71- 2];307354024093;2023-05-14;1.72;2;1.3464
558;OVER 0.5 HT [1.71- 2];307440638638;2023-05-15;1.72;2;1.3464
559;OVER 0.5 HT [1.71- 2];307501230149;2023-05-16;1.73;2;1.3651
560;OVER 0.5 HT [1.71- 2];307652945276;2023-05-18;1.79;2;1.4773
561;OVER 0.5 HT [1.71- 2];307653320832;2023-05-18;1.73;2;1.3651
562;OVER 0.5 HT [1.71- 2];307653685099;2023-05-18;1.8;2;1.496
563;OVER 0.5 HT [1.71- 2];307862141248;2023-05-19;1.8;2;1.496
564;OVER 0.5 HT [1.71- 2];307883644033;2023-05-19;1.77;2;-2
565;OVER 0.5 HT [1.71- 2];307894249884;2023-05-20;1.7;2;-2
566;OVER 0.5 HT [1.71- 2];307971349659;2023-05-20;1.72;2;1.3464
567;OVER 0.5 HT [1.71- 2];307984120956;2023-05-20;1.77;2;1.4399
568;OVER 0.5 HT [1.71- 2];308130792536;2023-05-21;1.73;2;-2
569;OVER 0.5 HT [1.71- 2];308846569222;2023-05-27;1.7;2;1.309
570;OVER 0.5 HT [1.71- 2];308953528715;2023-05-28;1.78;2;1.4586
571;OVER 0.5 HT [1.71- 2];309028442686;2023-05-28;1.73;2;1.3651
