IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
115;OVER 0.5 HT [2.02- 2.5];283569953852;2022-10-08T22:15:46.021Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283572370357;2022-10-08T23:04:45.717Z;2;2.5;BACK;3;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283574546306;2022-10-08T23:49:48.642Z;2;2;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283578559166;2022-10-09T01:14:19.522Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283619106521;2022-10-09T10:44:54.184Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283620109977;2022-10-09T10:51:30.450Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283620808576;2022-10-09T10:56:58.680Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283624562273;2022-10-09T11:20:04.807Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283630527089;2022-10-09T11:54:08.231Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283630912105;2022-10-09T11:56:33.528Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283631157487;2022-10-09T11:58:10.030Z;2;2.16;BACK;2.32;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283634981059;2022-10-09T12:18:07.200Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283635752839;2022-10-09T12:22:10.034Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283642946487;2022-10-09T12:57:14.075Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283643222238;2022-10-09T12:58:43.889Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283649696147;2022-10-09T13:24:13.794Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283649959669;2022-10-09T13:25:16.876Z;2;2.08;BACK;2.16;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283650218582;2022-10-09T13:26:23.681Z;2;2.1;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283660929506;2022-10-09T14:26:05.118Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283662044779;2022-10-09T14:33:39.395Z;2;2.26;BACK;2.52;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283667848818;2022-10-09T15:12:52.182Z;2;2.08;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283683999744;2022-10-09T16:49:31.371Z;2;2.12;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283684432951;2022-10-09T16:53:00.675Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];283684694969;2022-10-09T16:55:15.338Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
