IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
113;OVER 0.5 HT [1.48- 1.7];283534403829;2022-10-08T17:12:26.969Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283534859747;2022-10-08T17:14:56.656Z;2;1.65;BACK;1.3;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283549163637;2022-10-08T18:41:42.984Z;2;1.52;BACK;1.04;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283551145511;2022-10-08T18:57:13.297Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283553656907;2022-10-08T19:14:41.208Z;2;1.5;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283618353006;2022-10-09T10:40:28.026Z;2;1.66;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283619318359;2022-10-09T10:46:03.311Z;2;1.66;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283628223584;2022-10-09T11:41:18.003Z;2;1.55;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283628511224;2022-10-09T11:42:44.212Z;2;1.52;BACK;1.04;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283628793684;2022-10-09T11:44:17.905Z;2;1.6;BACK;1.2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283633680292;2022-10-09T12:11:30.806Z;2;1.61;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283639893784;2022-10-09T12:42:15.883Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283639893805;2022-10-09T12:42:16.404Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283640015579;2022-10-09T12:42:50.623Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283641232657;2022-10-09T12:48:17.601Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283646434270;2022-10-09T13:11:34.347Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283646993509;2022-10-09T13:13:37.184Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283646993490;2022-10-09T13:13:37.303Z;2;1.59;BACK;1.18;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283648132449;2022-10-09T13:17:45.243Z;2;1.68;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283654498969;2022-10-09T13:45:23.711Z;2;1.53;BACK;1.06;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283659114716;2022-10-09T14:14:18.107Z;2;1.59;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283665428579;2022-10-09T14:57:34.183Z;2;1.49;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283673194617;2022-10-09T15:43:13.727Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283678750499;2022-10-09T16:15:37.547Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283683281445;2022-10-09T16:44:30.376Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283694316072;2022-10-09T18:12:00.826Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283700683860;2022-10-09T19:06:12.427Z;2;1.68;BACK;1.36;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283701141071;2022-10-09T19:09:11.970Z;2;1.49;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283701451364;2022-10-09T19:11:12.762Z;2;1.66;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283702434200;2022-10-09T19:17:42.965Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283712402213;2022-10-09T20:41:43.002Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283716231984;2022-10-09T21:28:12.773Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283716386954;2022-10-09T21:29:42.563Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283716658175;2022-10-09T21:32:12.977Z;2;1.5;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283716760707;2022-10-09T21:33:17.609Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283716760736;2022-10-09T21:33:17.628Z;2;1.48;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283724860492;2022-10-09T23:44:12.470Z;2;1.54;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283793979644;2022-10-10T18:58:31.326Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283795410424;2022-10-10T19:12:00.828Z;2;1.62;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283806413818;2022-10-10T21:40:30.123Z;2;1.6;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283809940107;2022-10-10T23:11:28.334Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283813240147;2022-10-11T00:56:30.061Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283870113110;2022-10-11T17:03:23.670Z;2;1.5;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283881022749;2022-10-11T18:55:56.848Z;2;1.61;BACK;1.22;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283881022758;2022-10-11T18:55:56.873Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283881140047;2022-10-11T18:56:56.055Z;2;1.68;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883362741;2022-10-11T19:11:08.805Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883363909;2022-10-11T19:11:08.821Z;2;1.5;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883453370;2022-10-11T19:11:39.757Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883530709;2022-10-11T19:12:09.211Z;2;1.5;BACK;1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883766895;2022-10-11T19:13:39.194Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283883766928;2022-10-11T19:13:39.216Z;2;1.48;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283927680268;2022-10-12T10:13:47.222Z;2;1.62;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283928415488;2022-10-12T10:21:47.512Z;2;1.49;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283930747083;2022-10-12T10:44:48.818Z;2;1.52;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283939361447;2022-10-12T12:12:48.405Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283966952339;2022-10-12T16:56:22.101Z;2;1.61;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283968262209;2022-10-12T16:56:22.101Z;1.62;2;LAY;1.62;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283979514332;2022-10-12T18:56:24.018Z;2;1.69;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283981461119;2022-10-12T19:10:54.828Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283981461129;2022-10-12T19:10:54.857Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283981680888;2022-10-12T19:12:25.003Z;2;1.5;BACK;1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283981736882;2022-10-12T19:12:54.323Z;2;1.59;BACK;1.18;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];283998331017;2022-10-13T00:44:16.925Z;2;1.52;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284057897211;2022-10-13T16:55:39.810Z;2;1.63;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284057897324;2022-10-13T16:55:39.889Z;2;1.61;BACK;1.22;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284058108693;2022-10-13T16:57:08.891Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284058108819;2022-10-13T16:57:08.995Z;2;1.58;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284058246856;2022-10-13T16:58:09.454Z;2;1.59;BACK;1.18;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284058246873;2022-10-13T16:58:09.465Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284058397345;2022-10-13T16:59:09.598Z;2;1.74;BACK;1.48;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284208862317;2022-10-14T22:12:51.009Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284215433002;2022-10-15T00:41:30.084Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284257630695;2022-10-15T10:42:24.582Z;2;1.69;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284262007108;2022-10-15T11:12:28.215Z;2;1.61;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284262274113;2022-10-15T11:14:07.200Z;2;1.53;BACK;1.06;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284262330464;2022-10-15T11:14:28.532Z;2;1.49;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284273347917;2022-10-15T12:12:35.088Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284273483041;2022-10-15T12:13:05.988Z;2;1.69;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284273605277;2022-10-15T12:13:33.888Z;2;1.69;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284274629231;2022-10-15T12:17:05.689Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284288572177;2022-10-15T13:14:35.185Z;2;1.62;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284295407853;2022-10-15T13:42:41.495Z;2;1.56;BACK;1.12;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284295760925;2022-10-15T13:44:14.186Z;2;1.61;BACK;1.22;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284296216078;2022-10-15T13:46:11.279Z;2;1.5;BACK;1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284302197042;2022-10-15T14:11:37.397Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284303041991;2022-10-15T14:14:15.180Z;2;1.6;BACK;1.2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284303043532;2022-10-15T14:14:15.223Z;2;1.65;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284303376574;2022-10-15T14:15:15.112Z;2;1.69;BACK;1.38;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284303376968;2022-10-15T14:15:15.184Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284303693868;2022-10-15T14:16:14.833Z;2;1.68;BACK;1.36;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284307158200;2022-10-15T14:27:18.150Z;2;1.56;BACK;1.12;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284318936311;2022-10-15T15:12:36.876Z;2;1.64;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284318936924;2022-10-15T15:12:37.701Z;2;1.52;BACK;1.04;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284318937400;2022-10-15T15:12:37.796Z;2;1.5;BACK;1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284332620150;2022-10-15T16:13:58.710Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284337867316;2022-10-15T16:43:03.223Z;2;1.54;BACK;1.08;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284340162854;2022-10-15T16:57:58.988Z;2;1.48;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284352484246;2022-10-15T18:11:59.898Z;2;1.72;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284359034526;2022-10-15T18:56:00.413Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284359840450;2022-10-15T19:01:34.994Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284361603612;2022-10-15T19:13:04.383Z;2;1.55;BACK;1.1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284362629002;2022-10-15T19:20:04.118Z;2;1.63;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284381295248;2022-10-15T23:41:58.520Z;2;1.66;BACK;1.32;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284429735098;2022-10-16T11:11:09.637Z;2;1.48;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284434406342;2022-10-16T11:41:38.608Z;2;1.54;BACK;1.08;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284445546926;2022-10-16T12:41:09.516Z;2;1.56;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284445658493;2022-10-16T12:41:41.367Z;2;1.48;BACK;0.96;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284446109143;2022-10-16T12:43:41.710Z;2;1.48;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284452298323;2022-10-16T13:12:42.463Z;2;1.55;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284459114225;2022-10-16T13:42:15.456Z;2;1.5;BACK;1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284464795665;2022-10-16T14:12:42.800Z;2;1.6;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284473702652;2022-10-16T14:57:18.557Z;2;1.55;BACK;1.1;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284486280974;2022-10-16T16:11:44.756Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284506473865;2022-10-16T19:10:31.633Z;2;1.59;BACK;1.18;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284520375194;2022-10-16T22:10:34.045Z;2;1.64;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284520401947;2022-10-16T22:11:02.568Z;2;1.68;BACK;1.36;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284523828159;2022-10-16T23:23:02.223Z;2;1.68;BACK;-2;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284524719231;2022-10-16T23:42:32.151Z;2;1.57;BACK;1.14;Over 0.5 Goals;5851483
113;OVER 0.5 HT [1.48- 1.7];284526297241;2022-10-17T00:29:32.177Z;2;1.66;BACK;-2;Over 0.5 Goals;5851483
