NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];2,94E+11;25/01/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.51;2;0.9537
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.61;2;11.407
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.64;2;11.968
OVER 0.5 HT [1.48- 1.7];2,94E+11;28/01/2023;1.53;2;0.9911
OVER 0.5 HT [1.48- 1.7];2,94E+11;29/01/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];2,94E+11;29/01/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];2,94E+11;29/01/2023;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];2,94E+11;29/01/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];2,95E+11;01/02/2023;1.62;2;11.594
OVER 0.5 HT [1.48- 1.7];2,95E+11;03/02/2023;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];2,95E+11;03/02/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.53;2;0.9911
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.68;2;-2
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.48;2;-2
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.49;2;0.9163
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.49;2;-2
OVER 0.5 HT [1.48- 1.7];2,95E+11;04/02/2023;1.61;2;11.407
OVER 0.5 HT [1.48- 1.7];2,95E+11;05/02/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];2,95E+11;05/02/2023;1.65;2;12.155
