ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
33;OVER 0.5 HT [1.48- 1.7];278555868846;2022-08-27T13:46:30.725Z;2;1.5;BACK;1;Over 0.5 Goals;5851483;Hoffenheim v Augsburg;31662432;FIRST_HALF_GOALS_05;1.202080766;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278561964532;2022-08-27T14:11:33.340Z;2;1.52;BACK;-2;Over 0.5 Goals;5851483;Cheltenham v Oxford Utd;31677796;FIRST_HALF_GOALS_05;1.202317605;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278562090877;2022-08-27T14:12:01.759Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483;Middlesbrough v Swansea;31670272;FIRST_HALF_GOALS_05;1.202205123;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278562285712;2022-08-27T14:12:32.407Z;2;1.6;BACK;-2;Over 0.5 Goals;5851483;Accrington v Exeter;31677797;FIRST_HALF_GOALS_05;1.202317385;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278562541848;2022-08-27T14:13:32.243Z;2;1.61;BACK;1.22;Over 0.5 Goals;5851483;Ipswich v Barnsley;31677798;FIRST_HALF_GOALS_05;1.202317275;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278563400912;2022-08-27T14:16:34.850Z;2;1.67;BACK;-2;Over 0.5 Goals;5851483;Derby v Peterborough;31677799;FIRST_HALF_GOALS_05;1.202317165;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278564734181;2022-08-27T14:21:33.428Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483;Rangers v Ross Co;31677742;FIRST_HALF_GOALS_05;1.202315200;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278570813942;2022-08-27T14:43:37.797Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483;Go Ahead Eagles v Sparta Rotterdam;31678774;FIRST_HALF_GOALS_05;1.202334643;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278596378924;2022-08-27T16:41:42.623Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483;US Cremonese v Torino;31663363;FIRST_HALF_GOALS_05;1.202095849;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278599178607;2022-08-27T16:56:11.000Z;2;1.53;BACK;1.06;Over 0.5 Goals;5851483;Vitesse Arnhem v RKC Waalwijk;31678775;FIRST_HALF_GOALS_05;1.202334533;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278599255078;2022-08-27T16:56:40.586Z;2;1.55;BACK;1.1;Over 0.5 Goals;5851483;Bayern Munich v Mgladbach;31662455;FIRST_HALF_GOALS_05;1.202080406;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278602642668;2022-08-27T17:12:17.938Z;2;1.51;BACK;1.02;Over 0.5 Goals;5851483;Boavista v Benfica;31679652;FIRST_HALF_GOALS_05;1.202353644;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278609772429;2022-08-27T17:48:21.226Z;2;1.49;BACK;0.98;Over 0.5 Goals;5851483;LASK Linz v SCR Altach;31678781;FIRST_HALF_GOALS_05;1.202338692;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278614940272;2022-08-27T18:15:49.364Z;2;1.51;BACK;-2;Over 0.5 Goals;5851483;Feyenoord v Emmen;31678776;FIRST_HALF_GOALS_05;1.202334423;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278619477784;2022-08-27T18:41:19.904Z;2;1.52;BACK;1.04;Over 0.5 Goals;5851483;Nurnberg v Hamburger SV;31678962;FIRST_HALF_GOALS_05;1.202338657;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278621938516;2022-08-27T18:56:21.779Z;2;1.56;BACK;1.12;Over 0.5 Goals;5851483;Spezia v Sassuolo;31663320;FIRST_HALF_GOALS_05;1.202096215;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278622011536;2022-08-27T18:56:51.225Z;2;1.5;BACK;1;Over 0.5 Goals;5851483;AC Milan v Bologna;31663322;FIRST_HALF_GOALS_05;1.202096095;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278622221837;2022-08-27T18:58:20.451Z;2;1.7;BACK;1.4;Over 0.5 Goals;5851483;SPAL v Cagliari;31681091;FIRST_HALF_GOALS_05;1.202385366;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278622292218;2022-08-27T18:58:49.637Z;2;1.64;BACK;1.28;Over 0.5 Goals;5851483;Modena v Ternana;31681092;FIRST_HALF_GOALS_05;1.202385256;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278622367906;2022-08-27T18:59:20.423Z;2;1.67;BACK;1.34;Over 0.5 Goals;5851483;Palermo v Ascoli;31681087;FIRST_HALF_GOALS_05;1.202385806;FIRST_HALF_GOALS_05
33;OVER 0.5 HT [1.48- 1.7];278625088621;2022-08-27T19:15:21.543Z;2;1.58;BACK;1.16;Over 0.5 Goals;5851483;Heerenveen v Fortuna Sittard;31678777;FIRST_HALF_GOALS_05;1.202334313;FIRST_HALF_GOALS_05
