ID do Bot;Nome do Bot;ID da ordem;Data;Stake;Odd;Tipo;P/L;Seleção;ID da Seleção;Evento;ID do Evento;Mercado;ID do Mercado;Tipo do Mercado
62;OVER 0.5 HT [1.71- 2];276973429592;2022-08-13T14:21:15.386Z;2;1.9;BACK;1.8;Over 0.5 Goals;5851483;Hull v Norwich;31630984;FIRST_HALF_GOALS_05;1.201632320;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];276973430469;2022-08-13T14:21:15.515Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483;Blackpool v Swansea;31636322;FIRST_HALF_GOALS_05;1.201694494;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];276973698897;2022-08-13T14:22:09.947Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483;Sunderland v QPR;31629040;FIRST_HALF_GOALS_05;1.201599236;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];276973699430;2022-08-13T14:22:10.159Z;2;2;BACK;-2;Over 0.5 Goals;5851483;Sheff Wed v Charlton;31641317;FIRST_HALF_GOALS_05;1.201763592;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];276974026997;2022-08-13T14:23:13.798Z;2;1.98;BACK;1.96;Over 0.5 Goals;5851483;Cambridge Utd v Exeter;31641410;FIRST_HALF_GOALS_05;1.201764188;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];276990504291;2022-08-13T15:20:33.055Z;2;1.84;BACK;-2;Over 0.5 Goals;5851483;Austria Klagenfurt v SV Ried;31645596;FIRST_HALF_GOALS_05;1.201829585;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277005274683;2022-08-13T16:30:28.922Z;2;1.71;BACK;-2;Over 0.5 Goals;5851483;Rizespor v Keciorengucu;31656502;FIRST_HALF_GOALS_05;1.201991331;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277008733273;2022-08-13T16:48:28.909Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Sampdoria v Atalanta;31553001;FIRST_HALF_GOALS_05;1.200518438;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277009032651;2022-08-13T16:49:59.676Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Schalke 04 v Mgladbach;31544728;FIRST_HALF_GOALS_05;1.200406099;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277013553125;2022-08-13T17:14:00.799Z;2;1.7;BACK;-2;Over 0.5 Goals;5851483;Valladolid v Villarreal;31553359;FIRST_HALF_GOALS_05;1.200520740;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277014385692;2022-08-13T17:18:00.964Z;2;2;BACK;2;Over 0.5 Goals;5851483;Mirandes v Sporting Gijon;31644539;FIRST_HALF_GOALS_05;1.201811321;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277015693677;2022-08-13T17:24:31.385Z;2;1.71;BACK;-2;Over 0.5 Goals;5851483;Casa Pia v Benfica;31644450;FIRST_HALF_GOALS_05;1.201808363;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277025450063;2022-08-13T18:17:30.673Z;2;1.78;BACK;-2;Over 0.5 Goals;5851483;Emmen v RKC Waalwijk;31644281;FIRST_HALF_GOALS_05;1.201810546;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277026659740;2022-08-13T18:23:31.063Z;2;1.72;BACK;-2;Over 0.5 Goals;5851483;FC Utrecht v Cambuur Leeuwarden;31644275;FIRST_HALF_GOALS_05;1.201810658;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277031009009;2022-08-13T18:48:03.380Z;2;1.95;BACK;-2;Over 0.5 Goals;5851483;Defensa y Justicia v Tigre;31646516;FIRST_HALF_GOALS_05;1.201856329;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277032957453;2022-08-13T18:59:32.212Z;2;1.76;BACK;1.52;Over 0.5 Goals;5851483;AC Monza v Torino;31553005;FIRST_HALF_GOALS_05;1.200517941;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277033243460;2022-08-13T19:01:01.258Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Como v Cagliari;31644428;FIRST_HALF_GOALS_05;1.201808836;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277033244089;2022-08-13T19:01:01.448Z;2;1.89;BACK;1.78;Over 0.5 Goals;5851483;Palermo v Perugia;31644252;FIRST_HALF_GOALS_05;1.201809056;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277034518046;2022-08-13T19:07:33.094Z;2;1.99;BACK;-2;Over 0.5 Goals;5851483;Eyupspor v Denizlispor;31656504;FIRST_HALF_GOALS_05;1.201991241;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277035377148;2022-08-13T19:11:32.795Z;2;1.81;BACK;1.62;Over 0.5 Goals;5851483;Leganes v Alaves;31644540;FIRST_HALF_GOALS_05;1.201811431;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277037938674;2022-08-13T19:25:02.297Z;2;1.75;BACK;-2;Over 0.5 Goals;5851483;Feyenoord v Heerenveen;31644552;FIRST_HALF_GOALS_05;1.201810321;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277038286821;2022-08-13T19:27:03.855Z;2;1.71;BACK;-2;Over 0.5 Goals;5851483;Barcelona v Rayo Vallecano;31553357;FIRST_HALF_GOALS_05;1.200521106;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277040737411;2022-08-13T19:43:02.093Z;2;1.73;BACK;1.46;Over 0.5 Goals;5851483;Goias v Avai;31636946;FIRST_HALF_GOALS_05;1.201708290;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277042102110;2022-08-13T19:52:01.694Z;2;1.72;BACK;1.44;Over 0.5 Goals;5851483;Sporting Lisbon v Rio Ave;31644452;FIRST_HALF_GOALS_05;1.201808243;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277051717573;2022-08-13T21:12:19.048Z;2;1.77;BACK;-2;Over 0.5 Goals;5851483;Las Palmas v Zaragoza;31644541;FIRST_HALF_GOALS_05;1.201811211;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277051757636;2022-08-13T21:12:48.199Z;2;1.95;BACK;1.9;Over 0.5 Goals;5851483;Lanus v CA Independiente;31646659;FIRST_HALF_GOALS_05;1.201856219;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277054350643;2022-08-13T21:46:21.892Z;2;2;BACK;-2;Over 0.5 Goals;5851483;Guarani v Nautico PE;31649481;FIRST_HALF_GOALS_05;1.201900502;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277054513920;2022-08-13T21:48:49.066Z;2;1.72;BACK;-2;Over 0.5 Goals;5851483;Penarol v Albion FC;31649108;FIRST_HALF_GOALS_05;1.201895474;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277055975644;2022-08-13T22:12:49.072Z;2;1.92;BACK;-2;Over 0.5 Goals;5851483;Corinthians v SE Palmeiras;31645179;FIRST_HALF_GOALS_05;1.201820264;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277056558301;2022-08-13T22:21:49.538Z;2;1.71;BACK;1.42;Over 0.5 Goals;5851483;New York Red Bulls v Orlando City;31644857;FIRST_HALF_GOALS_05;1.201819844;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277058265903;2022-08-13T22:47:49.367Z;2;1.95;BACK;-2;Over 0.5 Goals;5851483;Santa Fe v Tolima;31647347;FIRST_HALF_GOALS_05;1.201884287;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277061901041;2022-08-13T23:46:19.401Z;2;1.75;BACK;1.5;Over 0.5 Goals;5851483;River Plate v Newells;31646927;FIRST_HALF_GOALS_05;1.201856109;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277062994714;2022-08-13T23:58:49.451Z;2;1.82;BACK;1.64;Over 0.5 Goals;5851483;Toronto FC v Portland Timbers;31645164;FIRST_HALF_GOALS_05;1.201819404;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277064348898;2022-08-14T00:13:49.891Z;2;1.8;BACK;-2;Over 0.5 Goals;5851483;Botafogo v Atletico GO;31637325;FIRST_HALF_GOALS_05;1.201711608;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277065481081;2022-08-14T00:27:49.868Z;2;1.79;BACK;1.58;Over 0.5 Goals;5851483;Inter Miami CF v New York City;31638541;FIRST_HALF_GOALS_05;1.201727111;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277075075422;2022-08-14T03:02:19.258Z;2;1.73;BACK;-2;Over 0.5 Goals;5851483;Los Angeles FC v Charlotte FC;31638592;FIRST_HALF_GOALS_05;1.201727886;FIRST_HALF_GOALS_05
62;OVER 0.5 HT [1.71- 2];277099020467;2022-08-14T10:16:57.002Z;2;1.92;BACK;-2;Over 0.5 Goals;5851483;Tosu v Nagoya;31646051;FIRST_HALF_GOALS_05;1.201836284;FIRST_HALF_GOALS_05
