NomeBot;IdOrdem;Data;Odd;Stake;PLR
BACK FORA HT [1.8- 2.2];2.84718E+11;18/10/2022;1.8;2;-0.28
BACK FORA HT [1.8- 2.2];2.84906E+11;20/10/2022;2.06;2;-0.37
BACK FORA HT [1.8- 2.2];2.85005E+11;21/10/2022;1.82;2;-0.04
BACK FORA HT [1.8- 2.2];2.85094E+11;22/10/2022;1.85;2;-0.32
BACK FORA HT [1.8- 2.2];2.85142E+11;22/10/2022;2.14;2;-0.38
BACK FORA HT [1.8- 2.2];2.8535E+11;23/10/2022;1.94;2;0.8228
BACK FORA HT [1.8- 2.2];2.85357E+11;23/10/2022;1.83;2;-1.11
BACK FORA HT [1.8- 2.2];2.85532E+11;25/10/2022;2.12;2;1.01915
BACK FORA HT [1.8- 2.2];2.86688E+11;05/11/2022;1.79;2;0.62645
BACK FORA HT [1.8- 2.2];2.86736E+11;05/11/2022;1.81;2;-0.04
BACK FORA HT [1.8- 2.2];2.8696E+11;06/11/2022;2.1;2;-0.33
BACK FORA HT [1.8- 2.2];2.87546E+11;12/11/2022;1.93;2;0.7667
BACK FORA HT [1.8- 2.2];2.87559E+11;12/11/2022;2.2;2;-0.18
BACK FORA HT [1.8- 2.2];2.87709E+11;13/11/2022;2.14;2;1.07525
BACK FORA HT [1.8- 2.2];2.8773E+11;13/11/2022;1.79;2;0.73865
BACK FORA HT [1.8- 2.2];2.91685E+11;02/01/2023;1.82;2;0.2805
BACK FORA HT [1.8- 2.2];2.91772E+11;03/01/2023;1.8;2;-0.28
BACK FORA HT [1.8- 2.2];2.91783E+11;03/01/2023;2.16;2;-0.36
BACK FORA HT [1.8- 2.2];2.92282E+11;08/01/2023;2.22;2;1.1407
BACK FORA HT [1.8- 2.2];2.92815E+11;14/01/2023;1.81;2;-0.13
BACK FORA HT [1.8- 2.2];2.93138E+11;17/01/2023;2.18;2;-0.28
BACK FORA HT [1.8- 2.2];2.9353E+11;21/01/2023;2.02;2;-1.19
BACK FORA HT [1.8- 2.2];2.93965E+11;25/01/2023;2.06;2;1.03785
BACK FORA HT [1.8- 2.2];2.94352E+11;29/01/2023;1.79;2;0.8976
BACK FORA HT [1.8- 2.2];2.94413E+11;29/01/2023;2.18;2;-0.32
BACK FORA HT [1.8- 2.2];2.95137E+11;04/02/2023;2.24;2;-0.34
BACK FORA HT [1.8- 2.2];2.9522E+11;05/02/2023;2.18;2;1.16875
BACK FORA HT [1.8- 2.2];2.95274E+11;05/02/2023;2.14;2;-0.36
BACK FORA HT [1.8- 2.2];2.95878E+11;11/02/2023;1.94;2;-0.02
BACK FORA HT [1.8- 2.2];2.96034E+11;12/02/2023;1.82;2;-0.2
BACK FORA HT [1.8- 2.2];2.96081E+11;12/02/2023;1.86;2;-0.35
BACK FORA HT [1.8- 2.2];2.96085E+11;12/02/2023;1.86;2;0.7854
BACK FORA HT [1.8- 2.2];2.96347E+11;15/02/2023;2.06;2;-0.31
BACK FORA HT [1.8- 2.2];2.96672E+11;18/02/2023;2.14;2;-0.38
BACK FORA HT [1.8- 2.2];2.96717E+11;18/02/2023;2.18;2;1.26225
BACK FORA HT [1.8- 2.2];2.96749E+11;18/02/2023;2.06;2;-0.14
BACK FORA HT [1.8- 2.2];2.96781E+11;18/02/2023;2.18;2;-0.08
BACK FORA HT [1.8- 2.2];2.97218E+11;22/02/2023;1.99;2;0.2057
BACK FORA HT [1.8- 2.2];2.97554E+11;25/02/2023;1.86;2;0.86955
BACK FORA HT [1.8- 2.2];2.97994E+11;28/02/2023;2.2;2;-0.15
BACK FORA HT [1.8- 2.2];2.98112E+11;02/03/2023;1.87;2;0.8602
BACK FORA HT [1.8- 2.2];2.9831E+11;03/03/2023;1.81;2;-0.24
BACK FORA HT [1.8- 2.2];2.98353E+11;04/03/2023;2.12;2;-0.41
BACK FORA HT [1.8- 2.2];2.98491E+11;04/03/2023;2.16;2;0.9911
BACK FORA HT [1.8- 2.2];2.98574E+11;05/03/2023;1.99;2;0.9163
BACK FORA HT [1.8- 2.2];2.98633E+11;05/03/2023;1.9;2;0.75735
BACK FORA HT [1.8- 2.2];2.9864E+11;05/03/2023;1.85;2;-0.2
BACK FORA HT [1.8- 2.2];2.98839E+11;07/03/2023;2.18;2;0.98175
BACK FORA HT [1.8- 2.2];2.99195E+11;11/03/2023;1.89;2;-1.02
BACK FORA HT [1.8- 2.2];2.99518E+11;12/03/2023;2.18;2;-0.24
BACK FORA HT [1.8- 2.2];2.99836E+11;15/03/2023;2.14;2;0.94435
BACK FORA HT [1.8- 2.2];2.99838E+11;15/03/2023;2.18;2;-1.12
BACK FORA HT [1.8- 2.2];2.9984E+11;15/03/2023;1.79;2;0.85085
BACK FORA HT [1.8- 2.2];3.00418E+11;19/03/2023;1.8;2;0.58905
BACK FORA HT [1.8- 2.2];3.0175E+11;01/04/2023;1.86;2;0.88825
BACK FORA HT [1.8- 2.2];3.02308E+11;06/04/2023;2.12;2;1.05655
BACK FORA HT [1.8- 2.2];3.02956E+11;10/04/2023;2.08;2;0.92565
BACK FORA HT [1.8- 2.2];3.03004E+11;10/04/2023;2.14;2;-0.33
BACK FORA HT [1.8- 2.2];3.03509E+11;15/04/2023;2.16;2;-0.31
BACK FORA HT [1.8- 2.2];3.03538E+11;15/04/2023;2.18;2;0.75735
BACK FORA HT [1.8- 2.2];3.03601E+11;15/04/2023;2.08;2;-0.32
BACK FORA HT [1.8- 2.2];3.0373E+11;16/04/2023;1.94;2;-0.28
BACK FORA HT [1.8- 2.2];3.03795E+11;16/04/2023;2.12;2;-0.3
BACK FORA HT [1.8- 2.2];3.03968E+11;18/04/2023;1.81;2;0.6919
BACK FORA HT [1.8- 2.2];3.04294E+11;21/04/2023;1.81;2;-0.07
BACK FORA HT [1.8- 2.2];3.04876E+11;25/04/2023;2.12;2;-0.21
BACK FORA HT [1.8- 2.2];3.04895E+11;26/04/2023;1.88;2;-0.3
BACK FORA HT [1.8- 2.2];3.04988E+11;26/04/2023;1.8;2;-1.03
BACK FORA HT [1.8- 2.2];3.04996E+11;26/04/2023;1.81;2;-0.7
BACK FORA HT [1.8- 2.2];3.05238E+11;29/04/2023;2.2;2;-0.98
BACK FORA HT [1.8- 2.2];3.05286E+11;29/04/2023;2.14;2;0.0374
BACK FORA HT [1.8- 2.2];3.05773E+11;02/05/2023;2.18;2;-0.07
BACK FORA HT [1.8- 2.2];3.05797E+11;03/05/2023;1.86;2;-0.24
BACK FORA HT [1.8- 2.2];3.05911E+11;04/05/2023;1.98;2;0.85085
BACK FORA HT [1.8- 2.2];3.06485E+11;07/05/2023;2.18;2;-0.34
BACK FORA HT [1.8- 2.2];3.07123E+11;13/05/2023;1.86;2;-0.01
BACK FORA HT [1.8- 2.2];3.07228E+11;14/05/2023;2.16;2;1.01915
BACK FORA HT [1.8- 2.2];3.08013E+11;20/05/2023;1.98;2;1.37445
BACK FORA HT [1.8- 2.2];3.0806E+11;20/05/2023;1.95;2;-0.87
BACK FORA HT [1.8- 2.2];3.08535E+11;25/05/2023;1.8;2;0.77605
BACK FORA HT [1.8- 2.2];3.0854E+11;25/05/2023;1.9;2;-1.05
BACK FORA HT [1.8- 2.2];3.09201E+11;30/05/2023;1.81;2;0.79475
