NomeBot;IdOrdem;Data;Odd;Stake;PLR
1090;VOVO FORA [1.01 - 1.10];304409960989;2023-04-22;1.07;2;0.1309
1092;VOVO FORA [1.01 - 1.10];304459598448;2023-04-22;1.01;2;0.0187
1093;VOVO FORA [1.01 - 1.10];304460187499;2023-04-22;1.03;2;0.0561
1096;VOVO FORA [1.01 - 1.10];304463366931;2023-04-22;1.01;2;0.0187
1099;VOVO FORA [1.01 - 1.10];304524209568;2023-04-22;1.09;2;0.1683
1100;VOVO FORA [1.01 - 1.10];304535646016;2023-04-23;1.08;2;0.1496
1101;VOVO FORA [1.01 - 1.10];304536462340;2023-04-23;1.01;2;0.0187
1103;VOVO FORA [1.01 - 1.10];304559214550;2023-04-23;1.03;2;-0.08
1104;VOVO FORA [1.01 - 1.10];304597816844;2023-04-23;1.01;2;0.0187
1105;VOVO FORA [1.01 - 1.10];304615357585;2023-04-23;1.03;2;0.0561
1108;VOVO FORA [1.01 - 1.10];304690986364;2023-04-23;1.01;2;0.0187
1109;VOVO FORA [1.01 - 1.10];304692354677;2023-04-23;1.01;2;0.0187
1110;VOVO FORA [1.01 - 1.10];304779860348;2023-04-24;1.02;2;0.0374
1112;VOVO FORA [1.01 - 1.10];304885118157;2023-04-25;1.03;2;0.0561
1116;VOVO FORA [1.01 - 1.10];305091800908;2023-04-27;1.03;2;0.0561
1117;VOVO FORA [1.01 - 1.10];305197047380;2023-04-28;1.04;2;0.0748
1119;VOVO FORA [1.01 - 1.10];305218832143;2023-04-28;1.02;2;0.0374
1120;VOVO FORA [1.01 - 1.10];305263744569;2023-04-29;1.02;2;0.0374
1121;VOVO FORA [1.01 - 1.10];305297099535;2023-04-29;1.03;2;0.0561
1122;VOVO FORA [1.01 - 1.10];305346325796;2023-04-29;1.03;2;-0.21
1123;VOVO FORA [1.01 - 1.10];305346325823;2023-04-29;1.01;2;0.0187
1124;VOVO FORA [1.01 - 1.10];305346670177;2023-04-29;1.06;2;0.1122
1125;VOVO FORA [1.01 - 1.10];305354200112;2023-04-29;1.07;2;-0.12
1128;VOVO FORA [1.01 - 1.10];305403310138;2023-04-29;1.03;2;0.0561
1129;VOVO FORA [1.01 - 1.10];305413977574;2023-04-29;1.02;2;0.0374
1130;VOVO FORA [1.01 - 1.10];305427126723;2023-04-30;1.1;2;0.187
1133;VOVO FORA [1.01 - 1.10];305507542639;2023-04-30;1.07;2;-0.23
1134;VOVO FORA [1.01 - 1.10];305539353029;2023-04-30;1.07;2;8.10983225019157e-18
1138;VOVO FORA [1.01 - 1.10];305809145968;2023-05-03;1.06;2;-0.39
1139;VOVO FORA [1.01 - 1.10];305809145969;2023-05-03;1.07;2;0.1309
1142;VOVO FORA [1.01 - 1.10];305914260361;2023-05-04;1.03;2;0.0561
1145;VOVO FORA [1.01 - 1.10];306015198987;2023-05-04;1.01;2;0.0187
1146;VOVO FORA [1.01 - 1.10];306153520548;2023-05-06;1.03;2;0.0561
1147;VOVO FORA [1.01 - 1.10];306227574096;2023-05-06;1.04;2;0.0748
1149;VOVO FORA [1.01 - 1.10];306281032250;2023-05-06;1.02;2;0.0374
1151;VOVO FORA [1.01 - 1.10];306305008334;2023-05-06;1.09;2;0.1683
1153;VOVO FORA [1.01 - 1.10];306330708596;2023-05-07;1.07;2;0.1309
1155;VOVO FORA [1.01 - 1.10];306403250580;2023-05-07;1.04;2;0.0748
1156;VOVO FORA [1.01 - 1.10];306405192819;2023-05-07;1.06;2;0.1122
1157;VOVO FORA [1.01 - 1.10];306405819140;2023-05-07;1.03;2;-0.16
1159;VOVO FORA [1.01 - 1.10];306455038940;2023-05-07;1.06;2;0.1122
1160;VOVO FORA [1.01 - 1.10];306553997730;2023-05-08;1.06;2;0.1122
1161;VOVO FORA [1.01 - 1.10];306554067974;2023-05-08;1.03;2;-0.22
1165;VOVO FORA [1.01 - 1.10];306786103868;2023-05-11;1.02;2;0.0374
1166;VOVO FORA [1.01 - 1.10];307029064095;2023-05-13;1.02;2;-0.07
1167;VOVO FORA [1.01 - 1.10];307137753247;2023-05-13;1.05;2;0.0935
1169;VOVO FORA [1.01 - 1.10];307327213258;2023-05-14;1.02;2;0.0374
1171;VOVO FORA [1.01 - 1.10];307359539844;2023-05-14;1.03;2;-0.18
1172;VOVO FORA [1.01 - 1.10];307360309906;2023-05-14;1.04;2;0.0748
1176;VOVO FORA [1.01 - 1.10];307671564295;2023-05-18;1.1;2;-0.46
1177;VOVO FORA [1.01 - 1.10];307848526234;2023-05-19;1.03;2;0.0561
1178;VOVO FORA [1.01 - 1.10];307953110186;2023-05-20;1.1;2;0.187
1179;VOVO FORA [1.01 - 1.10];308029639157;2023-05-20;1.02;2;-0.3
1180;VOVO FORA [1.01 - 1.10];308029733452;2023-05-20;1.03;2;0.0561
1183;VOVO FORA [1.01 - 1.10];308084117206;2023-05-21;1.08;2;-0.49
1184;VOVO FORA [1.01 - 1.10];308136156040;2023-05-21;1.02;2;0.0374
1186;VOVO FORA [1.01 - 1.10];308175136983;2023-05-21;1.01;2;0.0187
1188;VOVO FORA [1.01 - 1.10];308519324720;2023-05-24;1.04;2;0.0748
1190;VOVO FORA [1.01 - 1.10];308544258940;2023-05-25;1.02;2;-0.06
1192;VOVO FORA [1.01 - 1.10];308640282878;2023-05-25;1.02;2;0.0374
1194;VOVO FORA [1.01 - 1.10];308844362213;2023-05-27;1.01;2;0.0187
1195;VOVO FORA [1.01 - 1.10];308884247657;2023-05-27;1.01;2;0.0187
1196;VOVO FORA [1.01 - 1.10];308910479151;2023-05-27;1.04;2;0.0748
1197;VOVO FORA [1.01 - 1.10];309062705961;2023-05-28;1.07;2;0.1309
1198;VOVO FORA [1.01 - 1.10];309087567481;2023-05-28;1.04;2;0.0748
